	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Asb12	0.762036493988091	-2.63156234670472	4.83717636426774	-0.544028612672486	0.586421783405225	NA
1700010D01Rik	0	NA	NA	NA	NA	NA
F630028O10Rik	0	NA	NA	NA	NA	NA
Mir223	0	NA	NA	NA	NA	NA
Vsig4	0	NA	NA	NA	NA	NA
Gpr165	4.753356334556	-3.79157265163206	4.49051395614831	-0.844351601767261	0.398472958845464	NA
Pgr15l	0	NA	NA	NA	NA	NA
Gm14812	2.3433452156368	-4.25483395315203	4.80182789358058	-0.886086308682615	0.375571020215357	NA
Mir3473a	3.95222854259221	-5.00810961253915	4.52910658706785	-1.1057610405635	0.268829961946648	NA
Mir676	0	NA	NA	NA	NA	NA
Otud6a	0.952545617485114	-2.95390224143335	4.82672421549555	-0.611989023932679	0.540545019577014	NA
Dgat2l6	0	NA	NA	NA	NA	NA
Awat1	0	NA	NA	NA	NA	NA
P2ry4	1.24875352549993	-3.34764545770143	4.81673125565634	-0.69500357815692	0.487053059168598	NA
Arr3	0.737804968565455	-2.58706141244383	4.83880957805994	-0.534648320151725	0.592893063922259	NA
Tex11	0	NA	NA	NA	NA	NA
Gm4779	1.77815604824582	0.529795956663131	4.49326285018851	0.117908961555833	0.906139792489065	NA
8030474K03Rik	0	NA	NA	NA	NA	NA
Gm14858	1.76113388948031	4.70525695975086	4.82589588709521	0.975001755079933	0.329559389375992	NA
Gm9112	0	NA	NA	NA	NA	NA
Dmrtc1b	0	NA	NA	NA	NA	NA
Gm5166	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
Dmrtc1c1	0	NA	NA	NA	NA	NA
Dmrtc1c2	0	NA	NA	NA	NA	NA
1700031F05Rik	0	NA	NA	NA	NA	NA
Dmrtc1a	0.762036493988091	-2.63156234670472	4.83717636426774	-0.544028612672486	0.586421783405225	NA
1700011M02Rik	0	NA	NA	NA	NA	NA
1700018G05Rik	0.713573443142819	-2.54128301749194	4.84054247069679	-0.524999632350322	0.599583446515167	NA
4930519F16Rik	0	NA	NA	NA	NA	NA
Cdx4	0	NA	NA	NA	NA	NA
Tsx	5.05559291555632	-5.36395867950467	4.10153712623533	-1.30779230186515	0.19094376597812	NA
Tsix	0	NA	NA	NA	NA	NA
Mir421	1.87467577652801	2.0765765410385	4.72743645649736	0.439260592955082	0.660472724562811	NA
Mir374b	0	NA	NA	NA	NA	NA
Mir374c	0	NA	NA	NA	NA	NA
Zcchc13	3.60755758373211	-4.87633871748836	4.79585601768061	-1.01678171728072	0.309257281352683	NA
Mir672	0	NA	NA	NA	NA	NA
1700121L16Rik	0	NA	NA	NA	NA	NA
E530001F21Rik	0.571527370491068	-2.21584980842941	4.85455887352071	-0.456447200695373	0.648068430441143	NA
Mir384	0	NA	NA	NA	NA	NA
Mir325	0	NA	NA	NA	NA	NA
Cypt2	0	NA	NA	NA	NA	NA
Fgf16	1.27298505092257	-3.37454901652947	4.81614225369115	-0.70067469746002	0.483506050091228	NA
Fnd3c2	0.762036493988091	-2.63156234670472	4.83717636426774	-0.544028612672486	0.586421783405225	NA
Mir6382	0	NA	NA	NA	NA	NA
Gm5127	4.61270098512507	-1.62685908257532	3.61060587267902	-0.450577864198791	0.652293823521083	NA
P2ry10	2.31911369021416	-4.24008451938635	4.80200311075601	-0.882982459942389	0.377245748429719	NA
4933401B06Rik	0	NA	NA	NA	NA	NA
Tbx22	0	NA	NA	NA	NA	NA
Tent5d	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
Gm732	0	NA	NA	NA	NA	NA
5730416F02Rik	0	NA	NA	NA	NA	NA
Gm7134	0	NA	NA	NA	NA	NA
Pou3f4	3.57121029559816	-4.86186489030934	4.71153255788245	-1.03190731053644	0.302115540938333	NA
Satl1	0.547295845068432	-2.1571395115503	4.85743664333727	-0.444090097296308	0.656977445735605	NA
2010106E10Rik	0	NA	NA	NA	NA	NA
Mir361	0	NA	NA	NA	NA	NA
Ube2dnl1	0	NA	NA	NA	NA	NA
Ube2dnl2	0	NA	NA	NA	NA	NA
4930555B12Rik	0	NA	NA	NA	NA	NA
Gm7429	3.79837623734373	-0.86665595752049	3.3346398513011	-0.259894920041317	0.794944829888584	NA
Cpxcr1	1.96232696864275	-3.99921656545358	4.80513211883592	-0.832280250896081	0.405250775312868	NA
H2ab2	0	NA	NA	NA	NA	NA
H2ab1	0	NA	NA	NA	NA	NA
Tgif2lx2	0	NA	NA	NA	NA	NA
Tgif2lx1	0	NA	NA	NA	NA	NA
Pabpc5	4.14490270957331	0.335558300882929	3.10671666397777	0.108010590336001	0.913987291485978	NA
H2ab3	0.178393360785705	-0.572652144658042	4.99508199321519	-0.114643192130955	0.908727943018623	NA
Astx6	0	NA	NA	NA	NA	NA
Astx5	0	NA	NA	NA	NA	NA
Vmn2r121	0	NA	NA	NA	NA	NA
4932411N23Rik	0	NA	NA	NA	NA	NA
Gm382	0.952545617485114	-2.95390224143335	4.82672421549555	-0.611989023932679	0.540545019577014	NA
4921511C20Rik	0	NA	NA	NA	NA	NA
Cldn34c4	0	NA	NA	NA	NA	NA
4930558G05Rik	0	NA	NA	NA	NA	NA
Gm26851	5.52476458141366	-5.49132710466672	4.79200301445094	-1.14593565323454	0.251821777687093	NA
Tnmd	0	NA	NA	NA	NA	NA
Mir3112	0	NA	NA	NA	NA	NA
Nox1	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
Xkrx	2.3433452156368	-4.25483395315203	4.80182789358058	-0.886086308682615	0.375571020215357	NA
Arl13a	2.03038359514598	0.339698533926163	4.67562096396033	0.0726531377424643	0.942082140606309	NA
Taf7l	0	NA	NA	NA	NA	NA
Mir7093	0	NA	NA	NA	NA	NA
3632454L22Rik	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
AV320801	0	NA	NA	NA	NA	NA
Gm15023	0	NA	NA	NA	NA	NA
Tceal6	4.12727882349384	-5.07134096782528	4.51441100607242	-1.12336713715338	0.261281600889447	NA
Gm5128	0	NA	NA	NA	NA	NA
Gm7903	0	NA	NA	NA	NA	NA
Nxf7	0	NA	NA	NA	NA	NA
Prame	0	NA	NA	NA	NA	NA
Tcp11x2	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
Tmsb15a	3.41704846023509	-4.79804851360672	4.79647482511743	-1.00032809272365	0.31715175624171	NA
Mir7646	0	NA	NA	NA	NA	NA
Mir1970	0.356786721571409	-1.54341329582123	4.89553671446777	-0.31526947622719	0.752557058567736	NA
Nxf3	5.57692398335431	6.363640435927	4.79781850508884	1.32636122629011	0.184720075503746	NA
5730412P04Rik	0	NA	NA	NA	NA	NA
Mir6383	0	NA	NA	NA	NA	NA
Tceal7	0.725689205854137	-2.564336082394	4.83966302690422	-0.529858394714379	0.59621011443715	NA
Kir3dl2	0	NA	NA	NA	NA	NA
Kir3dl1	0	NA	NA	NA	NA	NA
Rab9b	2.22553066840768	-4.17976766892737	4.80273851629582	-0.870288410402796	0.384142810909087	NA
H2bfm	0	NA	NA	NA	NA	NA
Tmsb15b2	3.4030214246856	0.109406837706226	4.07672519254073	0.0268369420402461	0.978589788333414	NA
Tmsb15l	0	NA	NA	NA	NA	NA
Esx1	0	NA	NA	NA	NA	NA
Tex13a	0	NA	NA	NA	NA	NA
Serpina7	1.43193910613084	4.39508962952111	4.83570923641814	0.908882113180278	0.363412356402202	NA
4930513O06Rik	0	NA	NA	NA	NA	NA
4933428M09Rik	0	NA	NA	NA	NA	NA
Platr21	2.20129914298505	-4.16423241193979	4.80293294112801	-0.867018645270067	0.385931793762062	NA
Trap1a	1.07036016471423	-3.1254787828325	4.8220355779776	-0.648165848693997	0.516877687812842	NA
Ripply1	0	NA	NA	NA	NA	NA
Pih1h3b	1.14305474098214	-3.21721413893609	4.81974667762322	-0.667506894889879	0.504448407018744	NA
Mir3475	1.90509123497023	-3.95473816236092	4.80576901315327	-0.822914740915949	0.410556479367674	NA
Eif2c5	0.55941160777975	-2.18675718049059	4.85597046908088	-0.450323409998927	0.652477261499031	NA
Tex13b	0.571527370491068	-2.21584980842941	4.85455887352071	-0.456447200695373	0.648068430441143	NA
Vsig1	0.293522314913385	2.24703223904622	4.98821495579247	0.450468205352076	0.652372874843907	NA
Mir652	0	NA	NA	NA	NA	NA
Mir680-2	0	NA	NA	NA	NA	NA
Trpc5os	0.356786721571409	-1.54341329582123	4.89553671446777	-0.31526947622719	0.752557058567736	NA
Mageb16-ps1	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
Snora35	0	NA	NA	NA	NA	NA
Gm22650	0	NA	NA	NA	NA	NA
Mir764	0	NA	NA	NA	NA	NA
Mir1912	0	NA	NA	NA	NA	NA
Mir1264	0	NA	NA	NA	NA	NA
Mir1298	0	NA	NA	NA	NA	NA
Gm24627	0	NA	NA	NA	NA	NA
Mir448	0	NA	NA	NA	NA	NA
Gm15080	0	NA	NA	NA	NA	NA
Gm15085	0	NA	NA	NA	NA	NA
Ott	0	NA	NA	NA	NA	NA
Gm15107	0	NA	NA	NA	NA	NA
Gm15093	0	NA	NA	NA	NA	NA
Gm15114	0	NA	NA	NA	NA	NA
Gm15127	0	NA	NA	NA	NA	NA
Luzp4	0	NA	NA	NA	NA	NA
Gm10439	0	NA	NA	NA	NA	NA
Gm15097	0	NA	NA	NA	NA	NA
Gm15091	0	NA	NA	NA	NA	NA
Gm15104	1.52407298797618	-3.6326007838005	4.81101415960084	-0.755059258462438	0.450213427163704	NA
Mir3620	0	NA	NA	NA	NA	NA
A230072E10Rik	0.178393360785705	-0.572652144658042	4.99508199321519	-0.114643192130955	0.908727943018623	NA
Mirlet7f-2	0	NA	NA	NA	NA	NA
Mir98	0	NA	NA	NA	NA	NA
Gm4750	0	NA	NA	NA	NA	NA
Cldn34a	0	NA	NA	NA	NA	NA
Gpr143	0.891966803928523	-2.8627542755935	4.8294491743589	-0.592770349627612	0.553334853425321	NA
Cypt3	0	NA	NA	NA	NA	NA
Samt1c	0	NA	NA	NA	NA	NA
Samt1	0	NA	NA	NA	NA	NA
Samt1b	0	NA	NA	NA	NA	NA
Samt1d	0	NA	NA	NA	NA	NA
Gm5947	0	NA	NA	NA	NA	NA
Gm16445	0	NA	NA	NA	NA	NA
Samt2b	0	NA	NA	NA	NA	NA
Samt4	0	NA	NA	NA	NA	NA
Samt2	0	NA	NA	NA	NA	NA
Cldn34b1	0	NA	NA	NA	NA	NA
Magea6	0	NA	NA	NA	NA	NA
Magea3	0	NA	NA	NA	NA	NA
Magea8	0	NA	NA	NA	NA	NA
Magea2	0	NA	NA	NA	NA	NA
Magea5	0	NA	NA	NA	NA	NA
Magea1	0	NA	NA	NA	NA	NA
Cldn34b2	0	NA	NA	NA	NA	NA
4930503H13Rik	0	NA	NA	NA	NA	NA
Gm6568	0.67454056190743	-0.238777022863445	4.87970202600356	-0.0489327056428898	0.960972924738173	NA
Ppef1	4.71092195669623	-5.26203672037258	4.19729624683408	-1.25367293870229	0.209960907871998	NA
Rs1	4.38170984043152	-5.15683762821824	4.7938948082467	-1.07570938339055	0.282057249568862	NA
Gja6	0.762036493988091	-2.63156234670472	4.83717636426774	-0.544028612672486	0.586421783405225	NA
Grpr	4.95323721092259	-5.33375490540869	4.7928398376241	-1.11285899093443	0.265768995072309	NA
Asb11	0.713573443142819	-2.54128301749194	4.84054247069679	-0.524999632350322	0.599583446515167	NA
Glra2	0.891966803928523	-2.8627542755935	4.8294491743589	-0.592770349627612	0.553334853425321	NA
Gm1720	0	NA	NA	NA	NA	NA
Gm8817	0	NA	NA	NA	NA	NA
Amelx	0	NA	NA	NA	NA	NA
4933400A11Rik	0	NA	NA	NA	NA	NA
Asmt	4.72612869596377	0.839373987758876	3.68911729060582	0.227527053665739	0.820013935029258	NA
Vmn1r186	0	NA	NA	NA	NA	NA
Rp1	0	NA	NA	NA	NA	NA
Oprk1	1.37599824233893	-1.75034480701578	4.81202123621811	-0.363744198350925	0.716049035377803	NA
Npbwr1	0.178393360785705	-0.572652144658042	4.99508199321519	-0.114643192130955	0.908727943018623	NA
Alkal1	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
1700034P13Rik	1.07036016471423	-3.1254787828325	4.8220355779776	-0.648165848693997	0.516877687812842	NA
Ppp1r42	1.60554024707134	-3.70990869627245	4.80964717136438	-0.771347370002618	0.440501061630675	NA
Mir467e	0	NA	NA	NA	NA	NA
Mir6341	0	NA	NA	NA	NA	NA
Gm17644	0	NA	NA	NA	NA	NA
Prdm14	0	NA	NA	NA	NA	NA
Xkr9	0.952545617485114	-2.95390224143335	4.82672421549555	-0.611989023932679	0.540545019577014	NA
D030040B21Rik	3.61967334644343	-4.88112978026675	4.79581922582364	-1.017788525886	0.308778466042221	NA
Gm16070	5.54374175411406	-1.09141152957886	3.42718822233166	-0.318456839477679	0.750138428858588	NA
Crisp4	0	NA	NA	NA	NA	NA
Defb44-ps	0	NA	NA	NA	NA	NA
Defb18	0	NA	NA	NA	NA	NA
Defb41	0	NA	NA	NA	NA	NA
Gm15825	0	NA	NA	NA	NA	NA
4930486I03Rik	0	NA	NA	NA	NA	NA
Lincmd1	0	NA	NA	NA	NA	NA
Mir206	0	NA	NA	NA	NA	NA
Mir133b	0	NA	NA	NA	NA	NA
Il17a	0	NA	NA	NA	NA	NA
Il17f	3.98857583072616	-5.02120403632353	4.65439900493586	-1.07880824806783	0.280673217200022	NA
6720483E21Rik	1.08247592742555	-3.14115144145794	4.82163422663965	-0.651470288663333	0.51474295043146	NA
Gm4956	0.749920731276773	-2.60946738215434	4.83798103700163	-0.53937114721962	0.589630785563556	NA
Khdc1c	0	NA	NA	NA	NA	NA
Khdc1b	0	NA	NA	NA	NA	NA
Gm7759	0	NA	NA	NA	NA	NA
Ppp1r14bl	0	NA	NA	NA	NA	NA
Mir30a	0	NA	NA	NA	NA	NA
Mir30c-2	0.758944527478301	3.46888026695204	4.88108663958445	0.710677872181216	0.477283874870723	NA
Gm28822	0.356786721571409	-1.54341329582123	4.89553671446777	-0.31526947622719	0.752557058567736	NA
Gm20172	5.44211928591852	-0.436335972839446	2.77669782157051	-0.157142044571725	0.8751329024067	NA
4931408C20Rik	0	NA	NA	NA	NA	NA
Gm5524	0	NA	NA	NA	NA	NA
Gm597	0	NA	NA	NA	NA	NA
Mir6342	0	NA	NA	NA	NA	NA
Gm31465	0.737804968565455	-2.58706141244383	4.83880957805994	-0.534648320151725	0.592893063922259	NA
Gm13363	0	NA	NA	NA	NA	NA
Gm29669	0.891966803928523	-2.8627542755935	4.8294491743589	-0.592770349627612	0.553334853425321	NA
4931428L18Rik	0	NA	NA	NA	NA	NA
Lgsn	0	NA	NA	NA	NA	NA
Pih1d3	0	NA	NA	NA	NA	NA
Gm4850	0	NA	NA	NA	NA	NA
Gm9839	0	NA	NA	NA	NA	NA
Mir6896	0	NA	NA	NA	NA	NA
Mir5103	0.178393360785705	-0.572652144658042	4.99508199321519	-0.114643192130955	0.908727943018623	NA
Prss39	0	NA	NA	NA	NA	NA
Cfc1	3.815790093874	5.81715611560145	4.80382972112762	1.2109413641406	0.225917878048093	NA
Prss40	0	NA	NA	NA	NA	NA
Amer3	0	NA	NA	NA	NA	NA
AA619741	0	NA	NA	NA	NA	NA
Mir6897	0.178393360785705	-0.572652144658042	4.99508199321519	-0.114643192130955	0.908727943018623	NA
Mir6898	0	NA	NA	NA	NA	NA
4933424G06Rik	0.356786721571409	-1.54341329582123	4.89553671446777	-0.31526947622719	0.752557058567736	NA
Lyg2	0	NA	NA	NA	NA	NA
Lyg1	0	NA	NA	NA	NA	NA
Gm5099	2.63362030400631	2.66409113433627	4.71101308283111	0.565502809585761	0.57173181381112	NA
Nms	0	NA	NA	NA	NA	NA
Mir6349	0	NA	NA	NA	NA	NA
Snord89	2.77282651347612	-4.49705676263886	4.79919171901085	-0.937044616247532	0.34873560829991	NA
Gm3646	0	NA	NA	NA	NA	NA
1700066B17Rik	0	NA	NA	NA	NA	NA
Gm16894	3.0448028960683	-4.6326014650819	4.79789808770468	-0.965548117196076	0.334270347600786	NA
Slc9a4	3.79812512396945	-2.43336145293656	4.70189238190253	-0.51752810470578	0.604787555095682	NA
4930448I06Rik	0	NA	NA	NA	NA	NA
Pantr2	1.33356386447916	-3.43980579204298	4.81475810912154	-0.714429617040633	0.474961563507953	NA
Mettl21e	0	NA	NA	NA	NA	NA
4930521E06Rik	2.70013193720821	-4.45925052660624	4.7995746846123	-0.929092850852565	0.352840969141512	NA
Stk-ps2	0	NA	NA	NA	NA	NA
Mir6350	0	NA	NA	NA	NA	NA
C230029F24Rik	0.557865624524855	1.00565697217699	4.97391251637656	0.202186300797586	0.839771082351451	NA
9330175M20Rik	0.758944527478301	3.46888026695204	4.88108663958445	0.710677872181216	0.477283874870723	NA
Gm17767	0	NA	NA	NA	NA	NA
Gm28178	0	NA	NA	NA	NA	NA
Mstn	0	NA	NA	NA	NA	NA
Asdurf	0	NA	NA	NA	NA	NA
Mir7681	0	NA	NA	NA	NA	NA
Boll	3.23531201956532	-4.720066899278	4.79712540919263	-0.983936523784229	0.325146724106434	NA
9130227L01Rik	0	NA	NA	NA	NA	NA
1700003I22Rik	0	NA	NA	NA	NA	NA
Hsfy2	0	NA	NA	NA	NA	NA
BC055402	0.880566944740154	3.71145885785691	4.86631502609645	0.762683640075411	0.44565208962183	NA
Gm20257	2.80917380161007	-4.51560420538184	4.79900746597248	-0.940945442864985	0.346732818269847	NA
Flacc1	0	NA	NA	NA	NA	NA
C2cd6	4.17257681544541	3.41749135110007	4.59634603506604	0.74352351303136	0.457164791434143	NA
Snord70	1.1188232155595	-3.18723834553126	4.82047877758107	-0.661187092110927	0.508492338087117	NA
Snord11	0	NA	NA	NA	NA	NA
Ctla4	0	NA	NA	NA	NA	NA
9530026F06Rik	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
Pard3bos2	0	NA	NA	NA	NA	NA
Gpr1	3.815790093874	5.81715611560145	4.80382972112762	1.2109413641406	0.225917878048093	NA
Gm39653	0.880566944740154	3.71145885785691	4.86631502609645	0.762683640075411	0.44565208962183	NA
Dytn	0	NA	NA	NA	NA	NA
Mdh1b	0.381018246994046	-1.62959054182511	4.88918163734017	-0.333305379652788	0.738903778962202	NA
Gm13749	2.85429377257128	-4.53949784126673	4.79877355756274	-0.945970420736482	0.34416367329881	NA
Mir6899	0	NA	NA	NA	NA	NA
Cryge	1.07036016471423	-3.1254787828325	4.8220355779776	-0.648165848693997	0.516877687812842	NA
Crygd	0	NA	NA	NA	NA	NA
Crygc	0.535180082357114	-2.12698206422329	4.85896031697532	-0.437744275620535	0.661571669933989	NA
Crygb	0.381018246994046	-1.62959054182511	4.88918163734017	-0.333305379652788	0.738903778962202	NA
Cryga	0	NA	NA	NA	NA	NA
Pth2r	1.48772569984223	-3.59857753811109	4.81163924757083	-0.747890137426208	0.454526426925202	NA
Crygf	0	NA	NA	NA	NA	NA
Cps1	0	NA	NA	NA	NA	NA
Vwc2l	0	NA	NA	NA	NA	NA
Gm8883	0	NA	NA	NA	NA	NA
4933417E11Rik	0	NA	NA	NA	NA	NA
Marchf4	2.28147153219959	-0.0147606816374934	4.66559861611218	-0.00316372728389426	0.99747571505659	NA
Ankar	0	NA	NA	NA	NA	NA
Tnp1	0	NA	NA	NA	NA	NA
1700027A15Rik	0	NA	NA	NA	NA	NA
Pinc	1.13093897827082	-3.20229981455046	4.82010904342543	-0.664362524934651	0.50645831197807	NA
D530049I02Rik	0	NA	NA	NA	NA	NA
6030407O03Rik	0	NA	NA	NA	NA	NA
Mir6351	0	NA	NA	NA	NA	NA
Cxcr1	0	NA	NA	NA	NA	NA
Mir1928	0	NA	NA	NA	NA	NA
Mir26b	0.535180082357114	-2.12698206422329	4.85896031697532	-0.437744275620535	0.661571669933989	NA
Wnt10a	1.13093897827082	-3.20229981455046	4.82010904342543	-0.664362524934651	0.50645831197807	NA
Gm16582	0	NA	NA	NA	NA	NA
Cryba2	0	NA	NA	NA	NA	NA
Mir375	0	NA	NA	NA	NA	NA
A630095N17Rik	0	NA	NA	NA	NA	NA
Gm15179	0	NA	NA	NA	NA	NA
Mir6343	0	NA	NA	NA	NA	NA
Mir6352	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
Mogat1	1.29721657634521	-3.40098751444878	4.81557396717423	-0.706247591176442	0.480034179096751	NA
Gm29536	0	NA	NA	NA	NA	NA
1700016L21Rik	0	NA	NA	NA	NA	NA
Mir6344	0	NA	NA	NA	NA	NA
Krtap28-13	0	NA	NA	NA	NA	NA
Daw1	1.96232696864275	-3.99921656545358	4.80513211883592	-0.832280250896081	0.405250775312868	NA
Mir6353	0	NA	NA	NA	NA	NA
Mir5126	0	NA	NA	NA	NA	NA
A530032D15Rik	0.178393360785705	-0.572652144658042	4.99508199321519	-0.114643192130955	0.908727943018623	NA
A530040E14Rik	0	NA	NA	NA	NA	NA
Gm7609	0	NA	NA	NA	NA	NA
C130026I21Rik	5.24610203905334	-5.4172994743599	4.02954955303915	-1.34439331321142	0.178821234982277	NA
LOC108167347	0	NA	NA	NA	NA	NA
Mir8096	0	NA	NA	NA	NA	NA
9930111H07Rik	0	NA	NA	NA	NA	NA
4933407L21Rik	2.08348459575593	-4.0840895471665	4.80396974563989	-0.850148890066021	0.395242313107445	NA
Gpr55	4.41471404868141	-5.16811643478265	4.274568616473	-1.2090381272314	0.226648197816466	NA
Spata3	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
Gm28626	0.762036493988091	-2.63156234670472	4.83717636426774	-0.544028612672486	0.586421783405225	NA
Snora75	4.50746699075594	-1.35873257259975	3.1419002929589	-0.432455662467939	0.665410270094417	NA
Snord82	2.09560035846725	-4.09231772171549	4.80386063620617	-0.851881024789133	0.394280129536354	NA
Nmur1	0	NA	NA	NA	NA	NA
Tex44	0	NA	NA	NA	NA	NA
Alppl2	0	NA	NA	NA	NA	NA
Alpi	0	NA	NA	NA	NA	NA
Akp3	0.178393360785705	-0.572652144658042	4.99508199321519	-0.114643192130955	0.908727943018623	NA
Prss56	1.69035058605057	-3.78252208265864	4.80842789102371	-0.78664423557641	0.43149015648545	NA
Chrng	4.03369580168737	-5.03794349154043	4.43837513515586	-1.13508735474734	0.256338719266184	NA
Snorc	0	NA	NA	NA	NA	NA
Neu2	0.381018246994046	-1.62959054182511	4.88918163734017	-0.333305379652788	0.738903778962202	NA
Gm33517	1.60554024707134	-3.70990869627245	4.80964717136438	-0.771347370002618	0.440501061630675	NA
Gm19582	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
Ugt1a6b	0	NA	NA	NA	NA	NA
Ugt1a6a	0	NA	NA	NA	NA	NA
Ugt1a5	0.713573443142819	-2.54128301749194	4.84054247069679	-0.524999632350322	0.599583446515167	NA
6430706D22Rik	0	NA	NA	NA	NA	NA
A730008H23Rik	0	NA	NA	NA	NA	NA
Gm19589	2.27399371925296	-4.2103608012036	4.80236168562227	-0.876727134861364	0.380634864566636	NA
Platr5	1.60554024707134	-3.70990869627245	4.80964717136438	-0.771347370002618	0.440501061630675	NA
1700067G17Rik	0	NA	NA	NA	NA	NA
C030007H22Rik	0	NA	NA	NA	NA	NA
4933400F21Rik	3.57998297842541	-4.86613342556229	4.79593479440281	-1.01463711125543	0.310278842210713	NA
Iqca	5.46418576785707	-5.4754637875355	3.99087875815194	-1.37199452034244	0.170065143662267	NA
Prlh	0	NA	NA	NA	NA	NA
Klhl30	0.762036493988091	-2.63156234670472	4.83717636426774	-0.544028612672486	0.586421783405225	NA
1700020N18Rik	0	NA	NA	NA	NA	NA
Mir6900	0	NA	NA	NA	NA	NA
Olfr1416	0.381018246994046	-1.62959054182511	4.88918163734017	-0.333305379652788	0.738903778962202	NA
Olfr1415	0	NA	NA	NA	NA	NA
Olfr1413	0	NA	NA	NA	NA	NA
Olfr1412	0	NA	NA	NA	NA	NA
Olfr1411	0	NA	NA	NA	NA	NA
Olfr1410	0	NA	NA	NA	NA	NA
Olfr12	0	NA	NA	NA	NA	NA
Otos	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
Mir149	0	NA	NA	NA	NA	NA
Aqp12	0	NA	NA	NA	NA	NA
Agxt	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
Mab21l4	2.39180826648207	-4.28390175084899	4.80148776180645	-0.892202992773488	0.372284138362094	NA
Mir6901	0	NA	NA	NA	NA	NA
Mir6902	0	NA	NA	NA	NA	NA
Mir6345	0	NA	NA	NA	NA	NA
Gal3st2	1.44983242845338	-1.54714859435552	4.80009997267208	-0.322315910744307	0.747213380755994	NA
Gal3st2b	0	NA	NA	NA	NA	NA
Gal3st2c	0.571527370491068	-2.21584980842941	4.85455887352071	-0.456447200695373	0.648068430441143	NA
Neu4	0	NA	NA	NA	NA	NA
Pdcd1	0	NA	NA	NA	NA	NA
4930440C22Rik	0	NA	NA	NA	NA	NA
4930598F16Rik	0	NA	NA	NA	NA	NA
1700063A18Rik	0	NA	NA	NA	NA	NA
4930533P14Rik	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
Slco6c1	0	NA	NA	NA	NA	NA
1810006J02Rik	2.83031336052292	-1.46484509726231	4.42941306755789	-0.330708623223967	0.740864588096548	NA
Gm29461	1.17408925965354	4.12346210125301	4.84619359470428	0.85086615313077	0.394843708570853	NA
Slco6d1	0.952545617485114	-2.95390224143335	4.82672421549555	-0.611989023932679	0.540545019577014	NA
Gm20268	1.5178890549566	4.47620459812293	4.83293807273874	0.926187037937017	0.35434878755889	NA
Cdh20	2.95121987426182	-4.58705042044738	4.79831937553809	-0.955970218204364	0.33908728109024	NA
Gm17634	0	NA	NA	NA	NA	NA
Gm7160	0.952545617485114	-2.95390224143335	4.82672421549555	-0.611989023932679	0.540545019577014	NA
Gm20753	1.61342443342633	-0.483744513070431	4.70087900853842	-0.102905118849429	0.918038275017652	NA
Mir3473f	0	NA	NA	NA	NA	NA
Serpinb5	0	NA	NA	NA	NA	NA
Serpinb12	1.32144810176784	-3.42697582757468	4.81502535155432	-0.711725396517058	0.476634837935381	NA
Serpinb3a	0	NA	NA	NA	NA	NA
Serpinb3d	0	NA	NA	NA	NA	NA
Serpinb3b	0	NA	NA	NA	NA	NA
Serpinb3c	0	NA	NA	NA	NA	NA
Serpinb11	0	NA	NA	NA	NA	NA
Serpinb2	3.42582114306234	-4.80253732042022	4.79643843297399	-1.00127154502897	0.316695545743712	NA
Serpinb10	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
D830032E09Rik	0	NA	NA	NA	NA	NA
Cdh7	0	NA	NA	NA	NA	NA
Gm32810	0	NA	NA	NA	NA	NA
B020011L13Rik	0	NA	NA	NA	NA	NA
2900060B14Rik	4.28478373874098	-5.12482225461368	4.33981273309966	-1.1808855749758	0.23764818251732	NA
Mir6346	0	NA	NA	NA	NA	NA
Cfap221	0	NA	NA	NA	NA	NA
C1ql2	0.190509123497023	-0.620507200303963	4.99173923933047	-0.124306813828518	0.901072352493343	NA
Marco	3.41704846023509	-4.79804851360672	4.79647482511743	-1.00032809272365	0.31715175624171	NA
En1	4.27218851023739	2.23833315816602	3.86125984989577	0.579689853876694	0.562123786711227	NA
Celrr	0	NA	NA	NA	NA	NA
Htr5b	1.97444273135407	-4.00792364144599	4.80500971266718	-0.834113535895696	0.404217008209361	NA
Gm28590	0	NA	NA	NA	NA	NA
